id,name,caption
ROCO_01542,PMC5330692_gr-10-042-g001.jpg," CT of abdomen coronal section showing severely dilated duodenum (white arrow) and peri-pancreatic fat stranding (yellow arrow).
"
ROCO_01545,PMC4334951_gr1.jpg," Testicular US showing hydrocele and presence of catheter in scrotum.
"
ROCO_01553,PMC4976735_10.1177_2151458516649642-fig1.jpg," Angiographic confirmation of active bleeding from corona mortis.
"
ROCO_01557,PMC5646292_CRIOR2017-2576196.001.jpg," Preoperative anteroposterior X-ray showing bilateral osteoarthritis of the hip.
"
ROCO_01558,PMC3502814_CRIM.RHEUMATOLOGY2012-515768.001.jpg," Focal area of high T2 signal change in lower spinal cord from T11-T12 level.
"
ROCO_01569,PMC3063343_IJSS-4-51-g001.jpg," A full-thickness tear (arrow) of the supraspinatus (Ss) is shown (H: humeral head)
"
ROCO_01574,PMC5495012_omx035f16.jpg," Transesophageal echocardiogram showing fistula between aortic sinus and the RVOT.
"
ROCO_01577,PMC4759963_12872_2016_228_Fig2_HTML.jpg," Chest radiograph, showing no infiltrative shadows
"
ROCO_01609,PMC3225318_1477-7819-9-144-2.jpg," Enhanced axial CT shows a left inguinal mass, 18 mm in size (arrow).
"
ROCO_01611,PMC4162921_13104_2013_3123_Fig1_HTML.jpg,"  Left rectus sheath hematoma. A CT scan of the abdomen and pelvis revealing a large left rectus sheath hematoma (arrow).
"
ROCO_01624,PMC4603224_JoU-2013-0029-g007.jpg," ACh. Considerable gallbladder wall thickening with visible intramural effusion
"
ROCO_01633,PMC2998669_JIAPS-15-34-g001.jpg," Esophagogram anteroposterior view reveals extravasation of contrast from the distal third of esophagus on left side
"
ROCO_01634,PMC4475530_CRIOR2015-963138.003.jpg," Abscesses around the right knee joint.
"
ROCO_01644,PMC4219037_12933_2014_139_Fig1_HTML.jpg,"  Distribution of abdominal fat as measured by FatScan software on a CT image. The visceral fat was indicated in red, and the subcutaneous fat was indicated in pink.
"
ROCO_01649,PMC2577629_1750-1172-3-27-3.jpg," Short axis view showing the aorta giving rise to the coronary arteries (arrow) in an anterior position and to the right. The pulmonary trunk is placed in a central position.
"
ROCO_01652,PMC4199217_aapm-04-04-20019-g001.jpg," A Chest X-ray showing the malposition of a left internal jugular central venous catheter down the left internal mammary (thoracic) vein
"
ROCO_01665,PMC5518845_amjcaserep-18-783-g001.jpg," Liquid swallowing image from videofluoroscopy, Clinical Case 1. The occurrence of liquid penetration into the supraglottic region during swallowing in Clinical Case 1 is presented.
"
ROCO_01675,PMC4989997_poljradiol-81-382-g001.jpg," Contrast-enhanced CT shows the pulmonary artery pseudoaneurysm (PAP) due to pulmonary aspergillosis in the left upper lobe (arrow).
"
ROCO_01684,PMC4712462_13019_2016_401_Fig1_HTML.jpg," Chest CT at our hospital showed a tumor in the right posterior mediastinum (arrow). It measured 4.3 cm in diameter and was located beside the 9th thoracic vertebrae
"
ROCO_01692,PMC4986238_13104_2016_2201_Fig2_HTML.jpg," Ultrasound image: from the ruptured aorta (Ao) blood flows (dotted arrow) into the pseudoaneurysm (PsA) and subsequently through the fistula that enters the pulmonary artery (PA) near the bifurcation towards the left (l-PA) and right (r-PA) branch of the PA
"
ROCO_01699,PMC4738495_HV-16-144-g011.jpg," Stent deployment proximal to the myocardial bridge
"
ROCO_01701,PMC2984361_SHORTS-10-02001.jpg," Computerized tomography scan demonstrating the abdominal mass (A). Note the air-filled cavity and soft tissue polyp
"
ROCO_01703,PMC5220681_ABR-5-203-g004.jpg," True FISP sequence of axial image showing how Kommerell's diverticulum creates a compressive effect on the posterior aspect of the esophagus and trachea
"
ROCO_01704,PMC3863516_CRIM.MEDICINE2013-920327.002.jpg," Axial slice from contrast-enhanced CT study demonstrating direct communication and erosion of the abscess cavity into the anterior ascending aorta resulting in a localised peri-aortic area of contrast extravasation (black arrowhead).
"
ROCO_01713,PMC4974965_AJNS-11-396-g002.jpg," CT CVJ showing method to calculate ECD
"
ROCO_01733,PMC5702710_JOCR-7-65-g002.jpg," Yellow arrow - chance fracture at D5 level, Green arrow - posterior ligamentous disruption, red arrow - cord edema.
"
ROCO_01744,PMC5378936_cvja-27-309-g004.jpg," Echocardiograph shows segmental analysis of the left ventricle after 2D speckle tracking from the parasternal short-axis view.
"
ROCO_01749,PMC2213635_1479-5876-5-50-1.jpg," Abdominal CT demonstrating multiple abscessed intra-abdominal lymph nodes.
"
ROCO_01758,PMC3981195_cp-2012-4-e82-g001.jpg," Computed tomography scan of chest showing an anterior mediastinal thymic mass (white arrow).
"
ROCO_01762,PMC4499616_CRIA2015-897645.001.jpg," 2D aortic valve short-axis, transesophageal view displaying fungal vegetation on all three aortic valve leaflets.
"
ROCO_01763,PMC5612792_gr2.jpg," Gallstone impacted within the sigmoid colon.
"
ROCO_01772,PMC2740027_1757-1626-0002-0000006257-003.jpg," Axial MRI imaging shows mild compression of the spine cord.
"
ROCO_01773,PMC3743380_IJEM-17-733-g001.jpg," CT abdomen showing mass in right adrenal
"
ROCO_01786,PMC3972859_CRIRA2014-614347.004.jpg," Endoscopic sonographic image showing well-circumscribed hypoechoic structure in the distal esophagus (blue calipers). There is broad abutment with the aorta (small star).
"
ROCO_01851,PMC4182000_CRIOG2014-582890.001.jpg," Left lateral sinus thrombosis on magnetic resonance.
"
ROCO_01852,PMC4899550_gr2.jpg," 59-year-old male with myeloma. Contrast-enhanced CT scan of the thorax. The left scapula was almost entirely missing. It was replaced by a large, homogeneous soft-tissue mass that was biopsied, confirming the diagnosis of myeloma.
"
ROCO_01853,PMC3478806_sensors-12-11712f3.jpg," Vehicle-mounted MLS data with intensity-scale coloring of a street corner; besides street geometry, intensity data enable identification of road paintings such as zebra crossings.
"
ROCO_01858,PMC4168468_sensors-14-13088f1.jpg," Picture illustrating the integration of the fibre into the textile to form the sensing setup, herein called “half oval”.
"
ROCO_01867,PMC3670553_CRIM.OBGYN2013-658902.001.jpg," Emphysematous changes inside the wall of the distended uterus.
"
ROCO_01878,PMC5139700_gr-02-361-g002.jpg," A postcontrast computed tomographic scan revealed a pelvic abscess with an air-fluid level.
"
ROCO_01879,PMC2943678_ci10002609.jpg," Splenic metastasis from melanoma. Contrast-enhanced CT shows multiple hypodense masses in the liver (arrowheads) and a large mass in the spleen (arrow) demonstrating central necrosis (*) in a patient with known melanoma representing hepatic and splenic metastasis from melanoma.
"
ROCO_01880,PMC3793571_CCD-4-397-g001.jpg," CT scan showing a soft tissue mass lying anterior to masseter
"
ROCO_01881,PMC3954331_rcse9406-440-03.jpg," Tying in the nose using a Jobson Horne probe
"
ROCO_01887,PMC4859112_NMJ-57-44-g001.jpg," Renal sonogram showing multiple intracalyceal renal stones in an adult Nigerian, in ideal locations for treatment with extracorporeal shock wave lithotripsy
"
ROCO_01890,PMC4720932_0392-100X-35-355-g001.jpg," Axial CT: OF appears as a lesion with well-defined margins showing a hypodense signal corresponding to fibrous tissue (arrowhead) with intralesional foci of hyperdensity corresponding to areas of mineralisation (arrow).
"
ROCO_01893,PMC3148552_1532-429X-13-31-1.jpg," Cardiac dimensions: four-chamber end-systolic view. LAlat: left atrium lateral diameter; LAsi: left atrium supero-inferior diameter; RAlat: right atrium lateral diameter: RAsi: right atrium supero-inferior diameter.
"
ROCO_01898,PMC5203886_CRIGM2016-2615453.001.jpg," CT abdomen and pelvis without contrast. Coronal view showing small amount of high density perisplenic fluid (white arrows) tracking in the left paracolic gutter and extending into the pelvis.
"
ROCO_01907,PMC4568646_EUS-4-271-g004.jpg," CT reveals significant reduction of the PPC following drainage
"
ROCO_01914,PMC4531559_kjim-19-3-199-12f2.jpg," A computed tomographic (CT) scan of the abdomen revealed a 2×2 cm sized soft tissue lesion on the left subdiaphragmatic area.
"
ROCO_01926,PMC3724088_AIAN-16-259-g003.jpg," T1 image of magnetic resonance imaging of the brain showing nonenhancement in the left cavernous sinus indicative of thrombus formation
"
ROCO_01948,PMC4745629_CRID2016-1016985.002.jpg," IOPA showing 4 mesial canals.
"
ROCO_01952,PMC3626254_2000105-galleyfig7a.jpg," Fluoroscopic images showing dynamic instability due to impingement. The patient has a large anterior cam deformity, seen here on a lateral view with the leg in flexion (a). As the leg is flexed further, the deformity contacts the rim and causes levering of the head (b).
"
ROCO_01979,PMC4650886_EJHS2503-0289Fig4.jpg," Angiography shows huge ascending dissecting aneurism with prosthetic valve
"
ROCO_01993,PMC5217592_13104_2016_2351_Fig1_HTML.jpg," Echography showing the thrombus present as echoic image inside the right common iliac vein
"
ROCO_02002,PMC4094974_IJRI-24-182-g010.jpg," Medial collateral ligament bursitis. A 56-year-old man with medial knee mass and pain. Coronal T2W fat-saturated image shows an oblong heterogeneous cystic mass (arrow) adjacent to the medial collateral ligament (arrowhead)
"
ROCO_02005,PMC3785343_ccrep-2-2009-039f1.jpg," Pelvic computerized tomography revealed a 3.5 cm tumor at the left lateral wall of the bladder (arrow).
"
ROCO_02024,PMC3861970_aob-21-071-g01.jpg," Profile X -Ray of the load bearing foot of patient #6 after 24 months surgery.
"
ROCO_02041,PMC4156995_CRICC2014-242703.001.jpg," Chest X-ray face-on in prone position (Case 2).
"
ROCO_02049,PMC1458420_ci04008601.jpg," Malignant pleural effusion (T4 disease). CT shows pleural soft tissue nodules (arrow) and effusion.
"
ROCO_02058,PMC4733483_PAMJ-22-111-g003.jpg," Cross section of a pelvic MRI showing a urethral leiomyoma
"
ROCO_02069,PMC5574244_13256_2017_1397_Fig4_HTML.jpg," Non contrast computed tomography scan showing soft tissue density lesion in left paravertebral area (red arrow) along with multiple lung metastases (yellow arrowheads)
"
ROCO_02070,PMC1764599_247_2006_153_Fig3_HTML.jpg," Lateral thoracic and lumbar spine image from DXA study for vertebral morphology. Note compressive deformities at T-7 and T-9, and a Schmorl’s node at L1, with otherwise normal vertebral morphology of the lumbar spine
"
ROCO_02090,PMC3886442_CRIM.DENTISTRY2013-612108.001.jpg," Initial X-ray examination.
"
ROCO_02118,PMC4564964_13019_2015_315_Fig1_HTML.jpg," Measurement of the diameters of the pulmonary artery and aorta. Axial chest computed tomographic image at the level of the bifurcation of the main pulmonary artery. Measurements of the diameter of the main pulmonary artery (PA) and that of the aorta (A) at the level of the bifurcation were used to calculate the PA/A ratio. Short arrows show the rises of the bilateral pulmonary arteries. It is the measuring point of the diameter of PA
"
ROCO_02139,PMC3271512_IJPharm-44-106-g002.jpg," CT scan of brain showing NCC lesion
"
ROCO_02141,PMC2787205_11751_2009_71_Fig6_HTML.jpg," Limb shortening/failed proximal locking screw
"
ROCO_02149,PMC4731546_kjpain-29-18-g002.jpg," Ultrasound image showing low approach interscalene brachial plexus block. Needle pathway (arrows), SCM: sternocleidomastoid muscle, IJV: internal jugular vein, ST: superior trunk of brachial plexus, MSM: middle scalene muscle.
"
ROCO_02175,PMC4789927_10.1177_1941738115614263-fig4.jpg," Anteroposterior radiograph demonstrates cranial acetabular retroversion.
"
ROCO_02178,PMC3777285_IJOEM-17-22-g004.jpg," X-ray chest Posteroanterior view showing irregular diffuse deposition of mercury in the subcutaneous plane
"
ROCO_02205,PMC3897058_IJU-30-73-g005.jpg," The use of color-coded duplex ultrasonography for localization of stones during ESWL. The CCD signal indicates by sound and graphics when the stone is hit by the shock wave. Moreover, the change of the signal may indicate breakage of the stone
"
ROCO_02206,PMC3305609_1532-429X-14-7-6.jpg," Through-plane SSFP image in systole through the valve tips in a patient with aortic stenosis. The tips are outlined by dark (low signal), partly due to signal loss from shear. The orifice area can in this case be measured directly by planimetry, but this should not be attempted if the outlines are unclear on the available cine images.
"
ROCO_02222,PMC5358234_cr-01-020-g002.jpg," 2D echo-cardiogram. Four-chamber view shows atrial and ventricular dilation.
"
ROCO_02228,PMC5447636_kjr-18-607-g002.jpg," Sample image of sentinel clot, which was determined as focal high-density clotted blood around ovarian cyst on precontrast CT (arrowhead).
"
ROCO_02248,PMC5695495_bcr-2017-220686f02.jpg," Postchemo contrast-enhanced CT showing residual disease with marked response (bold arrow) in iliac lymph nodes.
"
ROCO_02260,PMC3615907_amjcaserep-13-153-g002.jpg," Abdominal ultrasonography performed after discharge, showing a normal gallbladder wall.
"
ROCO_02271,PMC4395982_SNI-6-54-g001.jpg," Neutral lateral X-rays show interspinous process devices at L4-5 and L5-S1, with minimal spondylolisthesis
"
ROCO_02288,PMC5717900_AMS-7-232-g003.jpg," Case 1 panoramic film findings. Preoperative panoramic radiograph showing the elongated styloid process
"
ROCO_02289,PMC3978400_CRIGM2014-825892.001.jpg," Axial view of splenic rupture and hematoma.
"
ROCO_02293,PMC5040567_JOCR-6-34-g001.jpg," X-ray pelvis showing collapsed, subluxed head of femur, proximal medullary canal sclerosis, irregular acetabulum with protrusio.
"
ROCO_02294,PMC3192210_kjim-26-356-g002.jpg," Pretreatment breast magnetic resonance image. Mass lesions non-suggestive of a specific diagnosis, inflammatory appearance of the parenchyma, and remarkable thickening in the mammary skin of the right breast.
"
ROCO_02295,PMC3977375_IJOrtho-48-184-g008.jpg," Echocardiographic image of operated rabbit. Right parasternal view, recording B-mode and Doppler values. Pulmonary artery (Po, as ART POLM in the figure)
"
ROCO_02298,PMC4014819_SNI-5-48-g003.jpg," Axial slice of Dyna CT showing ethmoidal pseudoaneurysm in left orbital region
"
ROCO_02313,PMC4307671_13256_2014_3068_Fig2_HTML.jpg,"  Computed tomography scan after injection of contrast medium in parenchymal window showing infarction of the lower pole of the left kidney.
"
